,Rank,Features,Accuracy,Precision,Recall,F1 score,Learning_rate,Loss,Max_depth,Max_features,Min_samples_split,N_estimators
155,156,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,5.0,sqrt,9,13
156,157,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,5.0,sqrt,9,14
157,158,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,5.0,sqrt,9,15
158,159,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,5.0,sqrt,9,16
159,160,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,5.0,sqrt,9,17
160,161,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,5.0,sqrt,9,18
161,162,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,5.0,sqrt,9,19
162,163,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,5.0,sqrt,9,20
163,164,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,5.0,sqrt,9,21
164,165,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,5.0,sqrt,9,22
165,166,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,5.0,sqrt,9,23
166,167,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,5.0,sqrt,9,24
167,168,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,5.0,sqrt,9,25
168,169,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,5.0,sqrt,9,26
169,170,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,5.0,sqrt,9,27
170,171,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,5.0,sqrt,9,28
171,172,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,5.0,sqrt,9,29
172,173,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,1
173,174,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,2
174,175,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,3
175,176,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,4
176,177,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,5
177,178,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,6
178,179,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,7
179,180,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,8
180,181,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,9
181,182,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,10
182,183,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,11
183,184,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,12
184,185,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,13
185,186,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,14
186,187,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,15
187,188,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,16
188,189,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,17
189,190,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,18
190,191,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,19
191,192,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,20
192,193,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,21
193,194,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,22
194,195,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,23
195,196,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,24
196,197,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,25
197,198,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,26
198,199,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,27
199,200,"a, e",0.997,0.000,0.000,0.000,0.1,exponential,,sqrt,9,28
