,Rank,Features,Accuracy,Precision,Recall,F1 score,Learning_rate,Loss,Max_depth,Max_features,Min_samples_split,N_estimators
30,31,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,,sqrt,13,95
31,32,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,,sqrt,16,95
32,33,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,7,55
33,34,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,7,95
34,35,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,9,95
35,36,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,14,95
36,37,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,21,55
37,38,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,22,55
38,39,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,23,55
39,40,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,24,55
40,41,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,25,55
41,42,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,29,95
42,43,"a, sinI",1.000,0.955,0.962,0.958,0.2,exponential,,sqrt,17,95
43,44,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,17,95
44,45,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,37,55
45,46,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,8,95
46,47,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,40,55
47,48,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,12,95
48,49,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,25,55
49,50,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,26,55
50,51,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,27,55
51,52,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,37,55
52,53,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,38,55
53,54,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,40,55
54,55,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,44,95
55,56,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,46,55
56,57,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,46,95
57,58,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,48,55
58,59,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,49,55
59,60,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,50,55
60,61,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,51,55
61,62,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,52,55
62,63,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,53,55
63,64,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,54,55
64,65,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,55,55
65,66,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,56,55
66,67,"a, sinI",1.000,0.954,0.962,0.958,0.2,exponential,,sqrt,11,95
67,68,"a, e",1.000,0.956,0.962,0.958,0.2,exponential,,sqrt,15,55
68,69,"a, e",1.000,0.956,0.962,0.958,0.2,exponential,,sqrt,23,55
69,70,"a, e",1.000,0.956,0.962,0.958,0.2,exponential,,sqrt,27,55
70,71,"a, e",1.000,0.956,0.962,0.958,0.2,exponential,,sqrt,40,95
71,72,"a, e",1.000,0.956,0.962,0.958,0.2,exponential,,sqrt,46,55
72,73,"a, e",1.000,0.956,0.962,0.958,0.2,exponential,,sqrt,47,55
73,74,"a, e",1.000,0.956,0.962,0.958,0.2,exponential,,sqrt,48,55
74,75,"a, e",1.000,0.956,0.962,0.958,0.2,exponential,,sqrt,49,55
75,76,"a, e",1.000,0.956,0.962,0.958,0.2,exponential,,sqrt,55,55
76,77,"a, e",1.000,0.956,0.962,0.958,0.2,exponential,8.0,sqrt,18,55
77,78,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,24,55
78,79,"a, e",1.000,0.956,0.962,0.958,0.2,exponential,8.0,sqrt,58,55
79,80,"a, sinI",1.000,0.955,0.962,0.958,0.2,exponential,,sqrt,10,55
80,81,"a, sinI",1.000,0.955,0.962,0.958,0.2,exponential,,sqrt,23,55
81,82,"a, sinI",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,17,55
82,83,"a, sinI",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,29,55
83,84,"a, sinI",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,31,55
84,85,"a, sinI",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,32,55
85,86,"a, sinI",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,35,55
86,87,"a, sinI",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,45,55
87,88,"a, sinI",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,50,55
88,89,"a, sinI",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,57,55
89,90,"a, sinI",1.000,0.954,0.962,0.958,0.2,exponential,,sqrt,36,95
90,91,"a, sinI",1.000,0.954,0.962,0.958,0.2,exponential,8.0,sqrt,43,55
91,92,"a, sinI",1.000,0.954,0.962,0.958,0.2,exponential,8.0,sqrt,46,55
92,93,"a, sinI",1.000,0.954,0.962,0.958,0.2,exponential,8.0,sqrt,52,55
93,94,"a, sinI",1.000,0.954,0.962,0.958,0.2,exponential,8.0,sqrt,55,55
94,95,"a, sinI",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,48,55
95,96,"a, sinI",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,60,95
96,97,"a, sinI",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,54,55
97,98,"a, e, n",1.000,0.956,0.963,0.958,0.2,exponential,8.0,sqrt,7,95
98,99,"a, e, n",1.000,0.956,0.963,0.958,0.2,exponential,8.0,sqrt,47,95
99,100,"a, e",1.000,0.962,0.955,0.958,0.2,exponential,,sqrt,28,55
100,101,"a, e",1.000,0.962,0.955,0.958,0.2,exponential,,sqrt,29,55
101,102,"a, e",1.000,0.962,0.955,0.958,0.2,exponential,,sqrt,59,55
102,103,"a, sinI",1.000,0.962,0.954,0.958,0.2,exponential,,sqrt,13,55
103,104,"a, e",1.000,0.962,0.955,0.958,0.2,exponential,,sqrt,22,55
104,105,"a, sinI",1.000,0.954,0.962,0.958,0.2,exponential,,sqrt,19,95
105,106,"a, sinI",1.000,0.961,0.954,0.958,0.2,exponential,,sqrt,14,95
106,107,"a, sinI",1.000,0.961,0.954,0.958,0.2,exponential,8.0,sqrt,30,55
107,108,"a, sinI",1.000,0.961,0.954,0.958,0.2,exponential,8.0,sqrt,42,55
108,109,"a, sinI",1.000,0.961,0.954,0.958,0.2,exponential,8.0,sqrt,44,55
109,110,"a, e",1.000,0.963,0.955,0.957,0.2,exponential,,sqrt,34,55
110,111,"a, e",1.000,0.963,0.955,0.957,0.2,exponential,,sqrt,37,55
111,112,"a, e",1.000,0.963,0.955,0.957,0.2,exponential,,sqrt,52,55
112,113,"a, e",1.000,0.963,0.955,0.957,0.2,exponential,,sqrt,53,55
113,114,"a, e, n",1.000,0.957,0.963,0.957,0.2,exponential,8.0,sqrt,11,55
114,115,"a, e, n",1.000,0.957,0.963,0.957,0.2,exponential,8.0,sqrt,29,95
115,116,"a, e, n",1.000,0.957,0.963,0.957,0.2,exponential,8.0,sqrt,14,55
116,117,"a, e, n",1.000,0.957,0.963,0.957,0.2,exponential,8.0,sqrt,33,55
117,118,"a, sinI",1.000,0.961,0.954,0.957,0.2,exponential,8.0,sqrt,60,55
118,119,"a, e, n",1.000,0.963,0.955,0.957,0.2,exponential,,sqrt,15,55
119,120,"a, e, n",1.000,0.963,0.955,0.957,0.2,exponential,,sqrt,28,55
120,121,"a, e, n",1.000,0.963,0.955,0.957,0.2,exponential,8.0,sqrt,17,55
121,122,"a, e, n",1.000,0.963,0.955,0.957,0.2,exponential,8.0,sqrt,26,55
122,123,"a, e, n",1.000,0.963,0.955,0.957,0.2,exponential,8.0,sqrt,29,55
123,124,"a, e, n",1.000,0.972,0.948,0.957,0.2,exponential,,sqrt,2,55
124,125,"a, sinI",1.000,0.935,0.977,0.955,0.2,exponential,8.0,sqrt,32,95
125,126,"a, e",1.000,0.943,0.970,0.955,0.2,exponential,8.0,sqrt,60,95
126,127,"a, e",1.000,0.944,0.970,0.955,0.2,exponential,,sqrt,60,95
127,128,"a, e",1.000,0.942,0.970,0.955,0.2,exponential,8.0,sqrt,35,95
128,129,"a, sinI",1.000,0.941,0.970,0.955,0.2,exponential,8.0,sqrt,16,95
129,130,"a, sinI",1.000,0.942,0.969,0.955,0.2,exponential,8.0,sqrt,12,95
130,131,"a, sinI",1.000,0.942,0.969,0.955,0.2,exponential,8.0,sqrt,41,95
131,132,"a, sinI",1.000,0.941,0.969,0.955,0.2,exponential,8.0,sqrt,8,55
132,133,"a, sinI",1.000,0.941,0.969,0.955,0.2,exponential,8.0,sqrt,33,55
133,134,"a, sinI",1.000,0.941,0.969,0.955,0.2,exponential,8.0,sqrt,44,95
134,135,"a, sinI",1.000,0.941,0.969,0.955,0.2,exponential,8.0,sqrt,53,95
135,136,"a, sinI",1.000,0.941,0.969,0.955,0.2,exponential,8.0,sqrt,6,95
136,137,"a, sinI",1.000,0.941,0.969,0.955,0.2,exponential,8.0,sqrt,10,55
137,138,"a, sinI",1.000,0.941,0.969,0.955,0.2,exponential,8.0,sqrt,10,95
138,139,"a, sinI",1.000,0.941,0.969,0.955,0.2,exponential,8.0,sqrt,18,55
139,140,"a, sinI",1.000,0.941,0.969,0.955,0.2,exponential,8.0,sqrt,19,95
140,141,"a, sinI",1.000,0.941,0.969,0.955,0.2,exponential,8.0,sqrt,21,95
141,142,"a, e",1.000,0.948,0.962,0.955,0.2,exponential,8.0,sqrt,35,55
142,143,"a, e",1.000,0.948,0.962,0.955,0.2,exponential,8.0,sqrt,41,55
143,144,"a, sinI",1.000,0.948,0.962,0.955,0.2,exponential,,sqrt,30,55
144,145,"a, sinI",1.000,0.948,0.962,0.955,0.2,exponential,,sqrt,38,95
145,146,"a, sinI",1.000,0.948,0.962,0.955,0.2,exponential,,sqrt,59,55
146,147,"a, sinI",1.000,0.948,0.962,0.955,0.2,exponential,,sqrt,60,55
147,148,"a, sinI",1.000,0.948,0.962,0.955,0.2,exponential,,sqrt,12,95
148,149,"a, sinI",1.000,0.948,0.962,0.955,0.2,exponential,,sqrt,52,55
149,150,"a, e, n, sinI",1.000,0.943,0.970,0.955,0.2,exponential,,sqrt,24,95
150,151,"a, e",1.000,0.948,0.962,0.954,0.2,exponential,8.0,sqrt,9,95
151,152,"a, e",1.000,0.948,0.962,0.954,0.2,exponential,8.0,sqrt,33,95
152,153,"a, e",1.000,0.948,0.962,0.954,0.2,exponential,8.0,sqrt,37,95
153,154,"a, e",1.000,0.948,0.962,0.954,0.2,exponential,8.0,sqrt,40,95
154,155,"a, e",1.000,0.948,0.962,0.954,0.2,exponential,8.0,sqrt,42,95
155,156,"a, e",1.000,0.948,0.962,0.954,0.2,exponential,8.0,sqrt,50,95
156,157,"a, e",1.000,0.949,0.962,0.954,0.2,exponential,,sqrt,50,55
157,158,"a, e",1.000,0.949,0.962,0.954,0.2,exponential,8.0,sqrt,11,95
158,159,"a, sinI",1.000,0.948,0.962,0.954,0.2,exponential,8.0,sqrt,2,95
159,160,"a, sinI",1.000,0.948,0.962,0.954,0.2,exponential,8.0,sqrt,19,55
160,161,"a, sinI",1.000,0.948,0.962,0.954,0.2,exponential,8.0,sqrt,27,55
161,162,"a, e, n",1.000,0.951,0.963,0.954,0.2,exponential,8.0,sqrt,23,95
162,163,"a, e",1.000,0.948,0.962,0.954,0.2,exponential,8.0,sqrt,16,95
163,164,"a, sinI",1.000,0.948,0.962,0.954,0.2,exponential,,sqrt,9,95
164,165,"a, sinI",1.000,0.948,0.962,0.954,0.2,exponential,8.0,sqrt,47,95
165,166,"a, sinI",1.000,0.948,0.962,0.954,0.2,exponential,8.0,sqrt,59,95
166,167,"a, e, n, sinI",1.000,0.949,0.963,0.954,0.2,exponential,,sqrt,57,55
167,168,"a, e, n",1.000,0.950,0.963,0.954,0.2,exponential,8.0,sqrt,5,95
168,169,"a, e, n",1.000,0.950,0.963,0.954,0.2,exponential,8.0,sqrt,14,95
169,170,"a, e, n",1.000,0.950,0.963,0.954,0.2,exponential,8.0,sqrt,19,55
170,171,"a, sinI",1.000,0.947,0.962,0.954,0.2,exponential,8.0,sqrt,51,95
171,172,"a, sinI",1.000,0.947,0.962,0.954,0.2,exponential,,sqrt,24,55
172,173,"a, sinI",1.000,0.947,0.962,0.954,0.2,exponential,8.0,sqrt,34,55
173,174,"a, sinI",1.000,0.947,0.962,0.954,0.2,exponential,8.0,sqrt,58,55
174,175,"a, e",1.000,0.956,0.955,0.954,0.2,exponential,,sqrt,16,55
175,176,"a, sinI",1.000,0.947,0.962,0.954,0.2,exponential,,sqrt,58,55
176,177,"a, e, n, sinI",1.000,0.949,0.963,0.954,0.2,exponential,,sqrt,20,95
177,178,"a, e, n, sinI",1.000,0.949,0.963,0.954,0.2,exponential,,sqrt,31,95
178,179,"a, e, n, sinI",1.000,0.949,0.963,0.954,0.2,exponential,,sqrt,40,95
179,180,"a, e, n, sinI",1.000,0.949,0.963,0.954,0.2,exponential,,sqrt,41,95
180,181,"a, e, n, sinI",1.000,0.949,0.963,0.954,0.2,exponential,,sqrt,55,95
181,182,"a, e, n, sinI",1.000,0.949,0.963,0.954,0.2,exponential,,sqrt,57,95
182,183,"a, e, n",1.000,0.957,0.955,0.954,0.2,exponential,,sqrt,25,95
183,184,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,,sqrt,6,95
184,185,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,,sqrt,8,95
185,186,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,,sqrt,10,55
186,187,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,,sqrt,25,55
187,188,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,,sqrt,39,55
188,189,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,,sqrt,41,55
189,190,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,,sqrt,45,55
190,191,"a, e",1.000,0.955,0.954,0.954,0.2,exponential,8.0,sqrt,4,95
191,192,"a, e",1.000,0.955,0.954,0.954,0.2,exponential,8.0,sqrt,5,55
192,193,"a, e",1.000,0.955,0.954,0.954,0.2,exponential,8.0,sqrt,8,55
193,194,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,8.0,sqrt,14,55
194,195,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,8.0,sqrt,15,55
195,196,"a, e",1.000,0.955,0.954,0.954,0.2,exponential,8.0,sqrt,16,55
196,197,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,8.0,sqrt,17,55
197,198,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,8.0,sqrt,23,55
198,199,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,8.0,sqrt,29,55
199,200,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,8.0,sqrt,29,95
200,201,"a, e",1.000,0.955,0.954,0.954,0.2,exponential,8.0,sqrt,30,55
201,202,"a, e",1.000,0.955,0.954,0.954,0.2,exponential,8.0,sqrt,31,55
202,203,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,8.0,sqrt,32,55
203,204,"a, e",1.000,0.955,0.954,0.954,0.2,exponential,8.0,sqrt,36,55
204,205,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,8.0,sqrt,43,55
205,206,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,8.0,sqrt,44,55
206,207,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,8.0,sqrt,45,55
207,208,"a, sinI",1.000,0.955,0.954,0.954,0.2,exponential,,sqrt,11,55
208,209,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,,sqrt,36,55
209,210,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,,sqrt,44,55
210,211,"a, sinI",1.000,0.954,0.954,0.954,0.2,exponential,8.0,sqrt,4,95
211,212,"a, sinI",1.000,0.954,0.954,0.954,0.2,exponential,8.0,sqrt,20,55
212,213,"a, sinI",1.000,0.954,0.954,0.954,0.2,exponential,8.0,sqrt,59,55
213,214,"a, e, n",1.000,0.957,0.955,0.954,0.2,exponential,,sqrt,17,95
214,215,"a, e",1.000,0.955,0.954,0.954,0.2,exponential,8.0,sqrt,42,55
215,216,"a, e",1.000,0.956,0.955,0.954,0.2,exponential,,sqrt,26,55
216,217,"a, e",1.000,0.956,0.955,0.954,0.2,exponential,,sqrt,30,55
217,218,"a, e",1.000,0.956,0.955,0.954,0.2,exponential,,sqrt,35,55
218,219,"a, e",1.000,0.956,0.955,0.954,0.2,exponential,,sqrt,51,55
219,220,"a, e",1.000,0.956,0.955,0.954,0.2,exponential,,sqrt,57,55
220,221,"a, sinI",1.000,0.954,0.954,0.954,0.2,exponential,,sqrt,17,55
221,222,"a, e, n",1.000,0.956,0.955,0.954,0.2,exponential,,sqrt,16,95
222,223,"a, e, n",1.000,0.950,0.963,0.954,0.2,exponential,,sqrt,32,55
223,224,"a, e, n",1.000,0.950,0.963,0.954,0.2,exponential,8.0,sqrt,6,95
224,225,"a, e, n, sinI",1.000,0.950,0.963,0.954,0.2,exponential,8.0,sqrt,12,95
225,226,"a, e, n, sinI",1.000,0.950,0.963,0.954,0.2,exponential,8.0,sqrt,26,55
226,227,"a, e, n, sinI",1.000,0.950,0.963,0.954,0.2,exponential,8.0,sqrt,30,55
227,228,"a, e, n, sinI",1.000,0.950,0.963,0.954,0.2,exponential,8.0,sqrt,31,55
228,229,"a, e, n, sinI",1.000,0.957,0.955,0.954,0.2,exponential,8.0,sqrt,23,55
229,230,"a, e, n, sinI",1.000,0.957,0.955,0.954,0.2,exponential,8.0,sqrt,45,55
230,231,"a, e, n",1.000,0.957,0.955,0.954,0.2,exponential,,sqrt,45,55
231,232,"a, e, n",1.000,0.957,0.955,0.954,0.2,exponential,,sqrt,55,55
232,233,"a, e, n",1.000,0.957,0.955,0.954,0.2,exponential,,sqrt,59,55
233,234,"a, e, n, sinI",1.000,0.957,0.955,0.954,0.2,exponential,8.0,sqrt,24,55
234,235,"a, e, n",1.000,0.958,0.955,0.954,0.2,exponential,,sqrt,43,55
235,236,"a, e",1.000,0.962,0.947,0.954,0.2,exponential,,sqrt,38,55
236,237,"a, sinI",1.000,0.954,0.954,0.954,0.2,exponential,8.0,sqrt,51,55
237,238,"a, sinI",1.000,0.954,0.954,0.954,0.2,exponential,,sqrt,43,95
238,239,"a, e, n",1.000,0.957,0.955,0.953,0.2,exponential,,sqrt,6,55
239,240,"a, e, n",1.000,0.957,0.955,0.953,0.2,exponential,,sqrt,9,55
240,241,"a, e, n",1.000,0.957,0.955,0.953,0.2,exponential,,sqrt,17,55
241,242,"a, e, n",1.000,0.957,0.955,0.953,0.2,exponential,,sqrt,26,55
242,243,"a, e, n",1.000,0.957,0.955,0.953,0.2,exponential,,sqrt,31,55
243,244,"a, e, n",1.000,0.957,0.955,0.953,0.2,exponential,8.0,sqrt,6,55
244,245,"a, e, n",1.000,0.957,0.955,0.953,0.2,exponential,8.0,sqrt,7,55
245,246,"a, e, n",1.000,0.957,0.955,0.953,0.2,exponential,8.0,sqrt,28,55
246,247,"a, e, n",1.000,0.957,0.955,0.953,0.2,exponential,8.0,sqrt,28,95
247,248,"a, e",1.000,0.962,0.947,0.953,0.2,exponential,,sqrt,33,55
248,249,"a, e",1.000,0.962,0.947,0.953,0.2,exponential,,sqrt,2,55
249,250,"a, e",1.000,0.962,0.947,0.953,0.2,exponential,,sqrt,2,95
250,251,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,4,95
251,252,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,11,95
252,253,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,12,55
253,254,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,12,95
254,255,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,20,55
255,256,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,27,55
256,257,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,27,95
257,258,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,30,55
258,259,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,31,55
259,260,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,32,55
260,261,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,35,55
261,262,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,37,55
262,263,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,40,55
263,264,"a, e, n",1.000,0.964,0.948,0.953,0.2,exponential,,sqrt,21,55
264,265,"a, e, n",1.000,0.964,0.948,0.953,0.2,exponential,,sqrt,30,55
265,266,"a, sinI",1.000,0.954,0.954,0.953,0.2,exponential,8.0,sqrt,11,55
266,267,"a, e, n",1.000,0.964,0.948,0.953,0.2,exponential,,sqrt,5,55
267,268,"a, e, n",1.000,0.963,0.948,0.953,0.2,exponential,,sqrt,12,55
268,269,"a, sinI",1.000,0.928,0.977,0.952,0.2,exponential,8.0,sqrt,24,95
269,270,"a, e",1.000,0.937,0.970,0.952,0.2,exponential,8.0,sqrt,45,95
270,271,"a, e",1.000,0.937,0.970,0.951,0.2,exponential,,sqrt,31,95
271,272,"a, sinI",1.000,0.935,0.969,0.951,0.2,exponential,8.0,sqrt,23,95
272,273,"a, sinI",1.000,0.935,0.969,0.951,0.2,exponential,8.0,sqrt,11,95
273,274,"a, sinI",1.000,0.935,0.969,0.951,0.2,exponential,8.0,sqrt,15,95
274,275,"a, sinI",1.000,0.935,0.969,0.951,0.2,exponential,8.0,sqrt,39,95
275,276,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,8.0,sqrt,36,95
276,277,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,8.0,sqrt,38,95
277,278,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,,sqrt,22,95
278,279,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,,sqrt,28,95
279,280,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,,sqrt,35,95
280,281,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,,sqrt,36,95
281,282,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,,sqrt,37,95
282,283,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,,sqrt,38,95
283,284,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,,sqrt,39,95
284,285,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,,sqrt,41,95
285,286,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,,sqrt,42,95
286,287,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,,sqrt,43,95
287,288,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,,sqrt,44,95
288,289,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,,sqrt,45,95
289,290,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,,sqrt,49,95
290,291,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,,sqrt,50,95
291,292,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,,sqrt,55,95
292,293,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,,sqrt,56,95
293,294,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,,sqrt,57,95
294,295,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,,sqrt,58,95
295,296,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,,sqrt,59,95
296,297,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,8.0,sqrt,24,95
297,298,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,8.0,sqrt,57,95
298,299,"a, e",1.000,0.943,0.962,0.951,0.2,exponential,8.0,sqrt,58,95
299,300,"a, sinI",1.000,0.934,0.969,0.951,0.2,exponential,8.0,sqrt,28,95
