,Rank,Features,Accuracy,Precision,Recall,F1 score,Learning_rate,Loss,Max_depth,Max_features,Min_samples_split,N_estimators
433,434,"a, e, n, sinI",1.000,0.949,0.940,0.942,0.2,exponential,8.0,sqrt,7,95
434,435,"a, e, n, sinI",1.000,0.949,0.940,0.942,0.2,exponential,,sqrt,29,55
435,436,"a, e, n",1.000,0.949,0.940,0.942,0.2,exponential,,sqrt,7,55
436,437,"a, e, n",1.000,0.949,0.940,0.942,0.2,exponential,,sqrt,24,95
437,438,"a, e, n",1.000,0.949,0.940,0.942,0.2,exponential,8.0,sqrt,2,95
438,439,"a, e, n",1.000,0.949,0.940,0.942,0.2,exponential,8.0,sqrt,13,55
439,440,"a, e, n, sinI",1.000,0.949,0.940,0.942,0.2,exponential,,sqrt,8,55
440,441,"a, e, n, sinI",1.000,0.949,0.940,0.942,0.2,exponential,,sqrt,13,95
441,442,"a, e",1.000,0.949,0.940,0.942,0.2,exponential,,sqrt,24,55
442,443,"a, sinI",1.000,0.947,0.939,0.942,0.2,exponential,,sqrt,4,95
443,444,"a, sinI",1.000,0.947,0.939,0.942,0.2,exponential,,sqrt,15,55
444,445,"a, e, n, sinI",1.000,0.949,0.940,0.942,0.2,exponential,,sqrt,13,55
445,446,"a, e",1.000,0.954,0.932,0.941,0.2,exponential,,sqrt,9,55
446,447,"a, e, n, sinI",1.000,0.955,0.932,0.941,0.2,exponential,,sqrt,3,55
447,448,"a, e, n, sinI",1.000,0.955,0.932,0.941,0.2,exponential,,sqrt,6,55
448,449,"a, sinI",1.000,0.953,0.931,0.941,0.2,exponential,,sqrt,6,95
449,450,"a, sinI",1.000,0.954,0.931,0.941,0.2,exponential,8.0,sqrt,2,55
450,451,"a, e",1.000,0.930,0.955,0.940,0.2,exponential,,sqrt,20,95
451,452,"a, e",1.000,0.930,0.955,0.940,0.2,exponential,,sqrt,12,95
452,453,"a, n, sinI",1.000,0.933,0.947,0.939,0.2,exponential,,sqrt,8,55
453,454,"a, n, sinI",1.000,0.932,0.947,0.939,0.2,exponential,8.0,sqrt,9,95
454,455,"a, n, sinI",1.000,0.932,0.947,0.939,0.2,exponential,8.0,sqrt,26,95
455,456,"a, n, sinI",1.000,0.933,0.947,0.939,0.2,exponential,,sqrt,6,55
456,457,"a, n, sinI",1.000,0.933,0.947,0.939,0.2,exponential,,sqrt,29,55
457,458,"a, n, sinI",1.000,0.933,0.947,0.939,0.2,exponential,,sqrt,4,95
458,459,"a, n, sinI",1.000,0.934,0.947,0.939,0.2,exponential,,sqrt,5,55
459,460,"a, e",1.000,0.936,0.947,0.939,0.2,exponential,,sqrt,24,95
460,461,"a, sinI",1.000,0.933,0.946,0.939,0.2,exponential,,sqrt,26,55
461,462,"a, n, sinI",1.000,0.939,0.939,0.939,0.2,exponential,,sqrt,30,55
462,463,"a, n, sinI",1.000,0.939,0.939,0.939,0.2,exponential,8.0,sqrt,7,55
463,464,"a, n, sinI",1.000,0.939,0.939,0.939,0.2,exponential,8.0,sqrt,13,95
464,465,"a, n, sinI",1.000,0.939,0.939,0.939,0.2,exponential,8.0,sqrt,24,95
465,466,"a, n, sinI",1.000,0.939,0.939,0.939,0.2,exponential,8.0,sqrt,28,55
466,467,"a, n, sinI",1.000,0.940,0.939,0.939,0.2,exponential,8.0,sqrt,3,95
467,468,"a, n, sinI",1.000,0.939,0.940,0.939,0.2,exponential,,sqrt,22,55
468,469,"a, n, sinI",1.000,0.939,0.940,0.939,0.2,exponential,8.0,sqrt,11,55
469,470,"a, n, sinI",1.000,0.939,0.940,0.939,0.2,exponential,8.0,sqrt,26,55
470,471,"a, n, sinI",1.000,0.939,0.940,0.939,0.2,exponential,8.0,sqrt,29,55
471,472,"a, n, sinI",1.000,0.939,0.940,0.939,0.2,exponential,,sqrt,7,55
472,473,"a, n, sinI",1.000,0.939,0.940,0.939,0.2,exponential,,sqrt,7,95
473,474,"a, n, sinI",1.000,0.939,0.940,0.939,0.2,exponential,,sqrt,23,95
474,475,"a, n, sinI",1.000,0.939,0.940,0.939,0.2,exponential,,sqrt,27,95
475,476,"a, n, sinI",1.000,0.939,0.940,0.939,0.2,exponential,,sqrt,30,95
476,477,"a, n, sinI",1.000,0.940,0.940,0.939,0.2,exponential,8.0,sqrt,9,55
477,478,"a, n, sinI",1.000,0.940,0.939,0.939,0.2,exponential,8.0,sqrt,4,55
478,479,"a, e, n, sinI",1.000,0.935,0.948,0.939,0.2,exponential,8.0,sqrt,29,95
479,480,"a, n, sinI",1.000,0.947,0.932,0.939,0.2,exponential,,sqrt,11,55
480,481,"a, n, sinI",1.000,0.940,0.939,0.939,0.2,exponential,,sqrt,2,95
481,482,"a, e, n, sinI",1.000,0.942,0.940,0.938,0.2,exponential,,sqrt,8,95
482,483,"a, n, sinI",1.000,0.946,0.932,0.938,0.2,exponential,,sqrt,12,55
483,484,"a, n, sinI",1.000,0.946,0.932,0.938,0.2,exponential,,sqrt,20,55
484,485,"a, n, sinI",1.000,0.946,0.932,0.938,0.2,exponential,,sqrt,8,95
485,486,"a, n, sinI",1.000,0.946,0.932,0.938,0.2,exponential,,sqrt,18,55
486,487,"a, n, sinI",1.000,0.946,0.932,0.938,0.2,exponential,8.0,sqrt,15,95
487,488,"a, n, sinI",1.000,0.946,0.932,0.938,0.2,exponential,8.0,sqrt,25,95
488,489,"a, n, sinI",1.000,0.946,0.932,0.938,0.2,exponential,8.0,sqrt,27,95
489,490,"a, n, sinI",1.000,0.946,0.932,0.938,0.2,exponential,8.0,sqrt,28,95
490,491,"a, n, sinI",1.000,0.947,0.932,0.938,0.2,exponential,,sqrt,11,95
491,492,"a, n, sinI",1.000,0.946,0.932,0.938,0.2,exponential,8.0,sqrt,4,95
492,493,"a, e, n, sinI",1.000,0.942,0.940,0.938,0.2,exponential,,sqrt,11,95
493,494,"a, e, n, sinI",1.000,0.942,0.940,0.938,0.2,exponential,,sqrt,12,95
494,495,"a, e, n, sinI",1.000,0.942,0.940,0.938,0.2,exponential,,sqrt,16,95
495,496,"a, e",1.000,0.942,0.940,0.938,0.2,exponential,,sqrt,18,55
496,497,"a, e, n",1.000,0.942,0.940,0.938,0.2,exponential,,sqrt,3,95
497,498,"a, e, n, sinI",1.000,0.948,0.932,0.938,0.2,exponential,,sqrt,7,55
498,499,"a, e, n, sinI",1.000,0.949,0.932,0.938,0.2,exponential,,sqrt,10,55
499,500,"a, e, n, sinI",1.000,0.949,0.932,0.938,0.2,exponential,,sqrt,11,55
500,501,"a, e, n, sinI",1.000,0.949,0.932,0.938,0.2,exponential,,sqrt,12,55
501,502,"a, e, n, sinI",1.000,0.949,0.932,0.938,0.2,exponential,,sqrt,14,55
502,503,"a, e, n, sinI",1.000,0.949,0.932,0.938,0.2,exponential,8.0,sqrt,13,55
503,504,"a, e, n, sinI",1.000,0.949,0.932,0.938,0.2,exponential,8.0,sqrt,8,55
504,505,"a, e, n, sinI",1.000,0.948,0.932,0.938,0.2,exponential,,sqrt,5,95
505,506,"a, sinI",1.000,0.947,0.931,0.938,0.2,exponential,,sqrt,2,95
506,507,"a, sinI",1.000,0.947,0.931,0.938,0.2,exponential,,sqrt,4,55
507,508,"a, n, sinI",1.000,0.953,0.924,0.938,0.2,exponential,,sqrt,2,55
508,509,"a, n, sinI",1.000,0.953,0.924,0.938,0.2,exponential,8.0,sqrt,2,55
509,510,"a, sinI",1.000,0.946,0.931,0.937,0.2,exponential,,sqrt,3,55
510,511,"a, sinI",1.000,0.953,0.924,0.937,0.2,exponential,,sqrt,14,55
511,512,"a, e, n, sinI",1.000,0.955,0.925,0.937,0.2,exponential,,sqrt,2,95
512,513,"a, e, n, sinI",1.000,0.955,0.925,0.937,0.2,exponential,,sqrt,4,95
513,514,"a, e, n, sinI",1.000,0.955,0.925,0.937,0.2,exponential,8.0,sqrt,2,55
514,515,"a, e, n, sinI",1.000,0.955,0.925,0.937,0.2,exponential,8.0,sqrt,4,95
515,516,"a, e, n, sinI",1.000,0.955,0.925,0.937,0.2,exponential,8.0,sqrt,5,55
516,517,"a, sinI",1.000,0.953,0.924,0.937,0.2,exponential,,sqrt,2,55
517,518,"a, n, sinI",1.000,0.926,0.947,0.936,0.2,exponential,8.0,sqrt,6,55
518,519,"a, n, sinI",1.000,0.926,0.947,0.936,0.2,exponential,8.0,sqrt,8,55
519,520,"a, n, sinI",1.000,0.932,0.939,0.935,0.2,exponential,8.0,sqrt,19,95
520,521,"a, n, sinI",1.000,0.932,0.939,0.935,0.2,exponential,8.0,sqrt,5,95
521,522,"a, n, sinI",1.000,0.932,0.940,0.935,0.2,exponential,,sqrt,10,55
522,523,"a, n, sinI",1.000,0.932,0.940,0.935,0.2,exponential,,sqrt,14,55
523,524,"a, n, sinI",1.000,0.933,0.940,0.935,0.2,exponential,,sqrt,15,55
524,525,"a, n, sinI",1.000,0.933,0.940,0.935,0.2,exponential,,sqrt,15,95
525,526,"a, n, sinI",1.000,0.933,0.940,0.935,0.2,exponential,,sqrt,17,55
526,527,"a, n, sinI",1.000,0.932,0.940,0.935,0.2,exponential,8.0,sqrt,10,95
527,528,"a, n, sinI",1.000,0.932,0.940,0.935,0.2,exponential,,sqrt,16,55
528,529,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,,sqrt,12,95
529,530,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,,sqrt,14,95
530,531,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,,sqrt,18,95
531,532,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,,sqrt,21,55
532,533,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,,sqrt,26,95
533,534,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,8.0,sqrt,7,95
534,535,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,8.0,sqrt,13,55
535,536,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,8.0,sqrt,14,95
536,537,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,8.0,sqrt,15,55
537,538,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,8.0,sqrt,16,95
538,539,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,8.0,sqrt,17,55
539,540,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,8.0,sqrt,17,95
540,541,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,8.0,sqrt,18,55
541,542,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,8.0,sqrt,18,95
542,543,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,8.0,sqrt,19,55
543,544,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,8.0,sqrt,20,55
544,545,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,8.0,sqrt,21,55
545,546,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,8.0,sqrt,21,95
546,547,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,8.0,sqrt,22,55
547,548,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,8.0,sqrt,22,95
548,549,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,8.0,sqrt,25,55
549,550,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,8.0,sqrt,27,55
550,551,"a, n, sinI",1.000,0.938,0.932,0.935,0.2,exponential,8.0,sqrt,30,55
551,552,"a, n, sinI",1.000,0.939,0.932,0.935,0.2,exponential,,sqrt,9,95
552,553,"a, n, sinI",1.000,0.939,0.932,0.935,0.2,exponential,,sqrt,19,95
553,554,"a, n, sinI",1.000,0.939,0.932,0.935,0.2,exponential,,sqrt,20,95
554,555,"a, n, sinI",1.000,0.939,0.932,0.935,0.2,exponential,,sqrt,21,95
555,556,"a, n, sinI",1.000,0.939,0.932,0.935,0.2,exponential,,sqrt,25,95
556,557,"a, n, sinI",1.000,0.939,0.932,0.935,0.2,exponential,8.0,sqrt,23,55
557,558,"a, n, sinI",1.000,0.939,0.932,0.935,0.2,exponential,8.0,sqrt,30,95
558,559,"a, n, sinI",1.000,0.939,0.932,0.935,0.2,exponential,8.0,sqrt,10,55
559,560,"a, n, sinI",1.000,0.939,0.932,0.935,0.2,exponential,8.0,sqrt,2,95
560,561,"a, e, n, sinI",1.000,0.941,0.932,0.934,0.2,exponential,,sqrt,6,95
561,562,"a, sinI",1.000,0.940,0.931,0.934,0.2,exponential,,sqrt,6,55
562,563,"a, sinI",1.000,0.939,0.931,0.934,0.2,exponential,8.0,sqrt,3,55
563,564,"a, e, n, sinI",1.000,0.941,0.932,0.934,0.2,exponential,8.0,sqrt,5,95
564,565,"a, e, n, sinI",1.000,0.949,0.925,0.934,0.2,exponential,8.0,sqrt,9,55
565,566,"a, e, n, sinI",1.000,0.955,0.917,0.933,0.2,exponential,,sqrt,2,55
566,567,"a, n, sinI",1.000,0.925,0.940,0.932,0.2,exponential,8.0,sqrt,11,95
567,568,"a, n, sinI",1.000,0.932,0.932,0.931,0.2,exponential,,sqrt,29,95
568,569,"a, n, sinI",1.000,0.932,0.932,0.931,0.2,exponential,8.0,sqrt,20,95
569,570,"a, n, sinI",1.000,0.932,0.932,0.931,0.2,exponential,,sqrt,17,95
570,571,"a, n, sinI",1.000,0.932,0.932,0.931,0.2,exponential,,sqrt,9,55
571,572,"a, n, sinI",1.000,0.932,0.932,0.931,0.2,exponential,,sqrt,22,95
572,573,"a, n, sinI",1.000,0.932,0.932,0.931,0.2,exponential,,sqrt,28,95
573,574,"a, n, sinI",1.000,0.932,0.932,0.931,0.2,exponential,8.0,sqrt,12,95
574,575,"a, e, n, sinI",1.000,0.947,0.917,0.929,0.2,exponential,8.0,sqrt,4,55
575,576,"a, n, sinI",1.000,0.918,0.940,0.928,0.2,exponential,8.0,sqrt,8,95
576,577,"a, n, sinI",1.000,0.925,0.932,0.928,0.2,exponential,,sqrt,13,55
577,578,"a, n, sinI",1.000,0.925,0.932,0.928,0.2,exponential,,sqrt,13,95
578,579,"a, n, sinI",1.000,0.925,0.932,0.928,0.2,exponential,,sqrt,16,95
579,580,"a, n, sinI",1.000,0.918,0.932,0.924,0.2,exponential,,sqrt,10,95
