,Rank,Features,Accuracy,Precision,Recall,F1 score,Learning_rate,Loss,Max_depth,Max_features,Min_samples_split,N_estimators
48,49,"a, sinI",1.000,0.962,0.962,0.962,0.1,exponential,6.0,sqrt,87,55
49,50,"a, sinI",1.000,0.962,0.962,0.962,0.1,exponential,6.0,sqrt,88,55
50,51,"a, sinI",1.000,0.962,0.962,0.962,0.1,exponential,6.0,sqrt,89,55
51,52,"a, sinI",1.000,0.962,0.962,0.962,0.1,exponential,6.0,sqrt,90,55
52,53,"a, sinI",1.000,0.962,0.962,0.962,0.1,exponential,6.0,sqrt,91,55
53,54,"a, n, sinI",1.000,0.970,0.955,0.961,0.1,exponential,6.0,sqrt,5,55
54,55,"a, e, n",1.000,0.963,0.963,0.961,0.1,exponential,,sqrt,9,95
55,56,"a, e, n",1.000,0.963,0.963,0.961,0.1,exponential,6.0,sqrt,5,95
56,57,"a, e, n",1.000,0.963,0.963,0.961,0.1,exponential,6.0,sqrt,6,95
57,58,"a, e, n",1.000,0.963,0.963,0.961,0.1,exponential,6.0,sqrt,8,95
58,59,"a, e",1.000,0.949,0.970,0.959,0.1,exponential,6.0,sqrt,19,95
59,60,"a, e",1.000,0.949,0.970,0.959,0.1,exponential,6.0,sqrt,22,95
60,61,"a, e",1.000,0.949,0.970,0.959,0.1,exponential,6.0,sqrt,25,95
61,62,"a, e",1.000,0.949,0.970,0.959,0.1,exponential,6.0,sqrt,28,95
62,63,"a, e",1.000,0.949,0.970,0.959,0.1,exponential,6.0,sqrt,29,95
63,64,"a, e",1.000,0.949,0.970,0.959,0.1,exponential,6.0,sqrt,37,95
64,65,"a, e",1.000,0.949,0.970,0.959,0.1,exponential,6.0,sqrt,47,95
65,66,"a, e",1.000,0.949,0.970,0.959,0.1,exponential,6.0,sqrt,49,95
66,67,"a, e",1.000,0.949,0.970,0.959,0.1,exponential,6.0,sqrt,55,95
67,68,"a, e",1.000,0.949,0.970,0.959,0.1,exponential,6.0,sqrt,63,95
68,69,"a, e",1.000,0.949,0.970,0.959,0.1,exponential,6.0,sqrt,64,95
69,70,"a, e",1.000,0.949,0.970,0.959,0.1,exponential,6.0,sqrt,77,95
70,71,"a, e",1.000,0.949,0.970,0.959,0.1,exponential,6.0,sqrt,81,95
71,72,"a, e",1.000,0.949,0.970,0.958,0.1,exponential,6.0,sqrt,13,95
72,73,"a, sinI",1.000,0.948,0.969,0.958,0.1,exponential,6.0,sqrt,31,95
73,74,"a, sinI",1.000,0.948,0.969,0.958,0.1,exponential,6.0,sqrt,70,95
74,75,"a, sinI",1.000,0.948,0.969,0.958,0.1,exponential,6.0,sqrt,89,95
75,76,"a, sinI",1.000,0.948,0.969,0.958,0.1,exponential,6.0,sqrt,90,95
76,77,"a, sinI",1.000,0.948,0.969,0.958,0.1,exponential,6.0,sqrt,91,95
77,78,"a, sinI",1.000,0.948,0.969,0.958,0.1,exponential,6.0,sqrt,92,95
78,79,"a, sinI",1.000,0.948,0.969,0.958,0.1,exponential,6.0,sqrt,94,95
79,80,"a, sinI",1.000,0.948,0.969,0.958,0.1,exponential,6.0,sqrt,97,95
80,81,"a, sinI",1.000,0.948,0.969,0.958,0.1,exponential,6.0,sqrt,25,95
81,82,"a, sinI",1.000,0.948,0.969,0.958,0.1,exponential,6.0,sqrt,35,95
82,83,"a, sinI",1.000,0.948,0.969,0.958,0.1,exponential,6.0,sqrt,37,95
83,84,"a, sinI",1.000,0.948,0.969,0.958,0.1,exponential,6.0,sqrt,38,95
84,85,"a, sinI",1.000,0.948,0.969,0.958,0.1,exponential,6.0,sqrt,42,95
85,86,"a, sinI",1.000,0.948,0.969,0.958,0.1,exponential,6.0,sqrt,47,95
86,87,"a, sinI",1.000,0.948,0.969,0.958,0.1,exponential,6.0,sqrt,98,95
87,88,"a, e",1.000,0.955,0.962,0.958,0.1,exponential,,sqrt,14,95
88,89,"a, e",1.000,0.955,0.962,0.958,0.1,exponential,,sqrt,42,95
89,90,"a, e",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,6,95
90,91,"a, e",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,10,95
91,92,"a, e",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,14,95
92,93,"a, e",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,26,95
93,94,"a, e",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,32,95
94,95,"a, e",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,53,95
95,96,"a, e",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,60,95
96,97,"a, e",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,61,95
97,98,"a, e",1.000,0.956,0.962,0.958,0.1,exponential,,sqrt,64,95
98,99,"a, e",1.000,0.956,0.962,0.958,0.1,exponential,,sqrt,68,95
99,100,"a, e",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,7,95
100,101,"a, e",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,12,95
101,102,"a, e",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,17,95
102,103,"a, e",1.000,0.956,0.962,0.958,0.1,exponential,6.0,sqrt,18,95
103,104,"a, e",1.000,0.956,0.962,0.958,0.1,exponential,6.0,sqrt,27,95
104,105,"a, e",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,28,55
105,106,"a, e",1.000,0.956,0.962,0.958,0.1,exponential,6.0,sqrt,46,95
106,107,"a, e",1.000,0.956,0.962,0.958,0.1,exponential,6.0,sqrt,59,95
107,108,"a, e",1.000,0.956,0.962,0.958,0.1,exponential,6.0,sqrt,67,95
108,109,"a, e",1.000,0.956,0.962,0.958,0.1,exponential,6.0,sqrt,69,95
109,110,"a, e",1.000,0.956,0.962,0.958,0.1,exponential,6.0,sqrt,79,95
110,111,"a, e",1.000,0.956,0.962,0.958,0.1,exponential,6.0,sqrt,80,95
111,112,"a, e",1.000,0.956,0.962,0.958,0.1,exponential,6.0,sqrt,82,95
112,113,"a, e",1.000,0.956,0.962,0.958,0.1,exponential,6.0,sqrt,92,95
113,114,"a, e",1.000,0.956,0.962,0.958,0.1,exponential,6.0,sqrt,95,95
114,115,"a, e",1.000,0.956,0.962,0.958,0.1,exponential,6.0,sqrt,98,95
115,116,"a, sinI",1.000,0.955,0.962,0.958,0.1,exponential,,sqrt,97,55
116,117,"a, sinI",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,3,95
117,118,"a, sinI",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,5,55
118,119,"a, sinI",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,6,55
119,120,"a, sinI",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,6,95
120,121,"a, sinI",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,7,95
121,122,"a, sinI",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,16,95
122,123,"a, sinI",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,40,95
123,124,"a, sinI",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,51,95
124,125,"a, sinI",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,58,95
125,126,"a, sinI",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,59,95
126,127,"a, sinI",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,60,95
127,128,"a, sinI",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,61,55
128,129,"a, sinI",1.000,0.955,0.962,0.958,0.1,exponential,6.0,sqrt,64,95
129,130,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,10,55
130,131,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,32,55
131,132,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,54,55
132,133,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,55,55
133,134,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,56,55
134,135,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,58,55
135,136,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,63,55
136,137,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,64,55
137,138,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,65,55
138,139,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,66,55
139,140,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,67,55
140,141,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,68,55
141,142,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,69,55
142,143,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,70,55
143,144,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,71,55
144,145,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,78,55
145,146,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,79,55
146,147,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,80,55
147,148,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,81,55
148,149,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,82,55
149,150,"a, sinI",1.000,0.954,0.962,0.958,0.1,exponential,6.0,sqrt,19,95
150,151,"a, sinI",1.000,0.954,0.962,0.958,0.1,exponential,6.0,sqrt,23,95
151,152,"a, sinI",1.000,0.954,0.962,0.958,0.1,exponential,6.0,sqrt,24,95
152,153,"a, sinI",1.000,0.954,0.962,0.958,0.1,exponential,6.0,sqrt,32,95
153,154,"a, sinI",1.000,0.954,0.962,0.958,0.1,exponential,6.0,sqrt,34,95
154,155,"a, sinI",1.000,0.954,0.962,0.958,0.1,exponential,6.0,sqrt,53,95
155,156,"a, sinI",1.000,0.954,0.962,0.958,0.1,exponential,6.0,sqrt,54,95
156,157,"a, n, sinI",1.000,0.962,0.955,0.958,0.1,exponential,,sqrt,22,55
157,158,"a, e, n, sinI",1.000,0.956,0.963,0.958,0.1,exponential,6.0,sqrt,49,55
158,159,"a, e",1.000,0.962,0.955,0.958,0.1,exponential,,sqrt,24,95
159,160,"a, e",1.000,0.962,0.955,0.958,0.1,exponential,,sqrt,32,95
160,161,"a, e",1.000,0.962,0.955,0.958,0.1,exponential,,sqrt,67,95
161,162,"a, e",1.000,0.962,0.955,0.958,0.1,exponential,,sqrt,73,95
162,163,"a, e",1.000,0.962,0.955,0.958,0.1,exponential,,sqrt,74,95
163,164,"a, e",1.000,0.962,0.955,0.958,0.1,exponential,,sqrt,75,95
164,165,"a, e",1.000,0.962,0.955,0.958,0.1,exponential,,sqrt,89,95
165,166,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,2,55
166,167,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,2,95
167,168,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,4,55
168,169,"a, sinI",1.000,0.962,0.954,0.958,0.1,exponential,6.0,sqrt,8,55
169,170,"a, sinI",1.000,0.961,0.954,0.958,0.1,exponential,,sqrt,22,95
170,171,"a, e",1.000,0.963,0.955,0.957,0.1,exponential,,sqrt,23,95
171,172,"a, e",1.000,0.963,0.955,0.957,0.1,exponential,,sqrt,70,95
172,173,"a, sinI",1.000,0.961,0.954,0.957,0.1,exponential,,sqrt,27,95
173,174,"a, e, n",1.000,0.957,0.963,0.957,0.1,exponential,,sqrt,15,95
174,175,"a, e, n",1.000,0.957,0.963,0.957,0.1,exponential,,sqrt,22,95
175,176,"a, e, n",1.000,0.957,0.963,0.957,0.1,exponential,6.0,sqrt,7,95
176,177,"a, e, n",1.000,0.957,0.963,0.957,0.1,exponential,6.0,sqrt,12,95
177,178,"a, sinI",1.000,0.969,0.947,0.957,0.1,exponential,,sqrt,22,55
178,179,"a, sinI",1.000,0.969,0.947,0.957,0.1,exponential,,sqrt,38,55
179,180,"a, sinI",1.000,0.969,0.947,0.957,0.1,exponential,,sqrt,40,55
180,181,"a, e, n, sinI",1.000,0.957,0.963,0.957,0.1,exponential,,sqrt,41,95
181,182,"a, e, n, sinI",1.000,0.957,0.963,0.957,0.1,exponential,6.0,sqrt,37,95
182,183,"a, e, n, sinI",1.000,0.957,0.963,0.957,0.1,exponential,6.0,sqrt,39,95
183,184,"a, e, n, sinI",1.000,0.957,0.963,0.957,0.1,exponential,6.0,sqrt,55,95
184,185,"a, e, n, sinI",1.000,0.957,0.963,0.957,0.1,exponential,6.0,sqrt,58,95
185,186,"a, e, n, sinI",1.000,0.957,0.963,0.957,0.1,exponential,6.0,sqrt,59,95
186,187,"a, e, n, sinI",1.000,0.957,0.963,0.957,0.1,exponential,6.0,sqrt,61,95
187,188,"a, e, n, sinI",1.000,0.957,0.963,0.957,0.1,exponential,6.0,sqrt,62,95
188,189,"a, e, n, sinI",1.000,0.957,0.963,0.957,0.1,exponential,6.0,sqrt,72,95
189,190,"a, e, n, sinI",1.000,0.957,0.963,0.957,0.1,exponential,6.0,sqrt,77,95
190,191,"a, e, n, sinI",1.000,0.957,0.963,0.957,0.1,exponential,6.0,sqrt,78,95
191,192,"a, e, n, sinI",1.000,0.957,0.963,0.957,0.1,exponential,6.0,sqrt,80,95
192,193,"a, e, n, sinI",1.000,0.964,0.955,0.957,0.1,exponential,,sqrt,70,95
193,194,"a, n, sinI",1.000,0.969,0.947,0.957,0.1,exponential,6.0,sqrt,23,55
194,195,"a, n, sinI",1.000,0.969,0.947,0.957,0.1,exponential,6.0,sqrt,25,55
195,196,"a, n, sinI",1.000,0.969,0.947,0.957,0.1,exponential,6.0,sqrt,26,55
196,197,"a, e, n",1.000,0.963,0.955,0.957,0.1,exponential,,sqrt,8,95
197,198,"a, e, n",1.000,0.963,0.955,0.957,0.1,exponential,,sqrt,12,95
198,199,"a, e, n",1.000,0.963,0.955,0.957,0.1,exponential,,sqrt,15,55
199,200,"a, e, n",1.000,0.963,0.955,0.957,0.1,exponential,,sqrt,16,95
200,201,"a, e, n",1.000,0.963,0.955,0.957,0.1,exponential,,sqrt,20,95
201,202,"a, e, n",1.000,0.963,0.955,0.957,0.1,exponential,,sqrt,31,95
202,203,"a, e, n",1.000,0.963,0.955,0.957,0.1,exponential,,sqrt,75,55
203,204,"a, e, n",1.000,0.963,0.955,0.957,0.1,exponential,,sqrt,78,55
204,205,"a, e, n",1.000,0.963,0.955,0.957,0.1,exponential,6.0,sqrt,2,95
205,206,"a, e, n",1.000,0.963,0.955,0.957,0.1,exponential,6.0,sqrt,24,95
206,207,"a, e, n",1.000,0.963,0.955,0.957,0.1,exponential,6.0,sqrt,27,55
207,208,"a, e, n",1.000,0.963,0.955,0.957,0.1,exponential,6.0,sqrt,77,55
208,209,"a, n, sinI",1.000,0.977,0.939,0.957,0.1,exponential,,sqrt,5,55
209,210,"a, e, n",1.000,0.978,0.940,0.956,0.1,exponential,,sqrt,2,95
210,211,"a, sinI",1.000,0.941,0.970,0.955,0.1,exponential,,sqrt,28,95
211,212,"a, sinI",1.000,0.942,0.969,0.955,0.1,exponential,6.0,sqrt,27,95
212,213,"a, sinI",1.000,0.941,0.969,0.955,0.1,exponential,6.0,sqrt,9,95
213,214,"a, sinI",1.000,0.941,0.969,0.955,0.1,exponential,6.0,sqrt,21,95
214,215,"a, e",1.000,0.948,0.962,0.955,0.1,exponential,6.0,sqrt,9,95
215,216,"a, e",1.000,0.948,0.962,0.955,0.1,exponential,6.0,sqrt,50,55
216,217,"a, e",1.000,0.948,0.962,0.955,0.1,exponential,6.0,sqrt,53,55
217,218,"a, e",1.000,0.948,0.962,0.955,0.1,exponential,6.0,sqrt,54,55
218,219,"a, e",1.000,0.948,0.962,0.955,0.1,exponential,6.0,sqrt,55,55
219,220,"a, e",1.000,0.948,0.962,0.955,0.1,exponential,6.0,sqrt,56,55
220,221,"a, e",1.000,0.948,0.962,0.955,0.1,exponential,6.0,sqrt,57,55
221,222,"a, e",1.000,0.948,0.962,0.955,0.1,exponential,6.0,sqrt,58,55
222,223,"a, e",1.000,0.948,0.962,0.955,0.1,exponential,6.0,sqrt,59,55
223,224,"a, e",1.000,0.948,0.962,0.955,0.1,exponential,6.0,sqrt,60,55
224,225,"a, e",1.000,0.948,0.962,0.955,0.1,exponential,6.0,sqrt,61,55
225,226,"a, e",1.000,0.948,0.962,0.955,0.1,exponential,6.0,sqrt,63,55
226,227,"a, sinI",1.000,0.941,0.969,0.955,0.1,exponential,6.0,sqrt,78,95
227,228,"a, sinI",1.000,0.941,0.969,0.955,0.1,exponential,6.0,sqrt,79,95
228,229,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,23,95
229,230,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,38,95
230,231,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,42,95
231,232,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,43,95
232,233,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,44,95
233,234,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,50,95
234,235,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,65,95
235,236,"a, sinI",1.000,0.948,0.962,0.955,0.1,exponential,,sqrt,53,95
236,237,"a, sinI",1.000,0.948,0.962,0.955,0.1,exponential,,sqrt,77,95
237,238,"a, sinI",1.000,0.948,0.962,0.955,0.1,exponential,,sqrt,86,95
238,239,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,93,95
239,240,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,30,95
240,241,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,40,95
241,242,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,45,95
242,243,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,48,95
243,244,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,62,95
244,245,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,70,95
245,246,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,71,95
246,247,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,72,95
247,248,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,73,95
248,249,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,74,95
249,250,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,75,95
250,251,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,76,95
251,252,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,78,95
252,253,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,83,95
253,254,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,84,95
254,255,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,85,95
255,256,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,86,95
256,257,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,87,95
257,258,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,88,95
258,259,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,89,95
259,260,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,90,95
260,261,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,91,95
261,262,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,96,95
262,263,"a, e",1.000,0.949,0.962,0.955,0.1,exponential,6.0,sqrt,97,95
263,264,"a, sinI",1.000,0.948,0.962,0.955,0.1,exponential,,sqrt,64,95
264,265,"a, sinI",1.000,0.948,0.962,0.955,0.1,exponential,,sqrt,65,95
265,266,"a, sinI",1.000,0.948,0.962,0.955,0.1,exponential,6.0,sqrt,17,95
266,267,"a, sinI",1.000,0.948,0.962,0.955,0.1,exponential,6.0,sqrt,30,95
267,268,"a, sinI",1.000,0.948,0.962,0.954,0.1,exponential,6.0,sqrt,66,95
268,269,"a, sinI",1.000,0.948,0.962,0.954,0.1,exponential,6.0,sqrt,67,95
269,270,"a, sinI",1.000,0.948,0.962,0.954,0.1,exponential,6.0,sqrt,71,95
270,271,"a, sinI",1.000,0.948,0.962,0.954,0.1,exponential,6.0,sqrt,72,95
271,272,"a, sinI",1.000,0.948,0.962,0.954,0.1,exponential,6.0,sqrt,73,95
272,273,"a, sinI",1.000,0.948,0.962,0.954,0.1,exponential,6.0,sqrt,82,95
273,274,"a, sinI",1.000,0.948,0.962,0.954,0.1,exponential,6.0,sqrt,88,95
274,275,"a, sinI",1.000,0.948,0.962,0.954,0.1,exponential,6.0,sqrt,41,95
275,276,"a, sinI",1.000,0.948,0.962,0.954,0.1,exponential,6.0,sqrt,46,95
276,277,"a, sinI",1.000,0.948,0.962,0.954,0.1,exponential,6.0,sqrt,69,95
277,278,"a, n, sinI",1.000,0.955,0.955,0.954,0.1,exponential,,sqrt,20,55
278,279,"a, n, sinI",1.000,0.955,0.955,0.954,0.1,exponential,,sqrt,21,55
279,280,"a, n, sinI",1.000,0.955,0.955,0.954,0.1,exponential,,sqrt,27,55
280,281,"a, sinI",1.000,0.954,0.954,0.954,0.1,exponential,,sqrt,57,55
281,282,"a, sinI",1.000,0.954,0.954,0.954,0.1,exponential,,sqrt,58,55
282,283,"a, sinI",1.000,0.954,0.954,0.954,0.1,exponential,,sqrt,63,55
283,284,"a, sinI",1.000,0.954,0.954,0.954,0.1,exponential,6.0,sqrt,11,55
284,285,"a, sinI",1.000,0.954,0.954,0.954,0.1,exponential,6.0,sqrt,12,55
285,286,"a, sinI",1.000,0.954,0.954,0.954,0.1,exponential,6.0,sqrt,13,55
286,287,"a, sinI",1.000,0.954,0.954,0.954,0.1,exponential,6.0,sqrt,14,55
287,288,"a, sinI",1.000,0.954,0.954,0.954,0.1,exponential,6.0,sqrt,15,55
288,289,"a, sinI",1.000,0.954,0.954,0.954,0.1,exponential,6.0,sqrt,16,55
289,290,"a, sinI",1.000,0.954,0.954,0.954,0.1,exponential,6.0,sqrt,17,55
290,291,"a, sinI",1.000,0.954,0.954,0.954,0.1,exponential,6.0,sqrt,18,55
291,292,"a, sinI",1.000,0.954,0.954,0.954,0.1,exponential,6.0,sqrt,19,55
292,293,"a, sinI",1.000,0.954,0.954,0.954,0.1,exponential,6.0,sqrt,20,55
293,294,"a, sinI",1.000,0.954,0.954,0.954,0.1,exponential,6.0,sqrt,21,55
