Train Set,Train R,Train NR,Test Set,Test R,Test NR,Meth. & Params,Features,TP,FP,TN,FN,Acc.,Prec.,Rec.,F1
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=1, f=None",a,86,32,47235,5,0.999,0.729,0.945,0.823
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=1, f=None",n,85,19,47248,6,0.999,0.817,0.934,0.872
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=1, f=None","a, n",85,30,47237,6,0.999,0.739,0.934,0.825
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=1, f=None","e, n",85,13,47254,6,1.0,0.867,0.934,0.899
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=1, f=None","a, sinI",87,22,47245,4,0.999,0.798,0.956,0.87
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=1, f=None","a, e",85,22,47245,6,0.999,0.794,0.934,0.859
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=1, f=None","sinI, n",88,22,47245,3,0.999,0.8,0.967,0.876
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=1, f=None","a, e, n",84,21,47246,7,0.999,0.8,0.923,0.857
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=1, f=None","a, e, sinI, n",87,22,47245,4,0.999,0.798,0.956,0.87
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=1, f=None","a, e, sinI",87,22,47245,4,0.999,0.798,0.956,0.87
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=1, f=None","a, n, sinI",87,32,47235,4,0.999,0.731,0.956,0.829
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=1, f=None",a,86,32,47235,5,0.999,0.729,0.945,0.823
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=1, f=None",n,87,32,47235,4,0.999,0.731,0.956,0.829
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=1, f=None","a, n",86,30,47237,5,0.999,0.741,0.945,0.831
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=1, f=None","e, n",85,22,47245,6,0.999,0.794,0.934,0.859
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=1, f=None","a, sinI",85,20,47247,6,0.999,0.81,0.934,0.867
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=1, f=None","a, e",84,21,47246,7,0.999,0.8,0.923,0.857
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=1, f=None","sinI, n",86,21,47246,5,0.999,0.804,0.945,0.869
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=1, f=None","a, e, n",75,18,47249,16,0.999,0.806,0.824,0.815
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=1, f=None","a, e, sinI, n",75,18,47249,16,0.999,0.806,0.824,0.815
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=1, f=None","a, e, sinI",82,20,47247,9,0.999,0.804,0.901,0.85
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=1, f=None","a, n, sinI",85,19,47248,6,0.999,0.817,0.934,0.872
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=1, f=None",a,86,32,47235,5,0.999,0.729,0.945,0.823
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=1, f=None",n,87,32,47235,4,0.999,0.731,0.956,0.829
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=1, f=None","a, n",86,30,47237,5,0.999,0.741,0.945,0.831
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=1, f=None","e, n",85,22,47245,6,0.999,0.794,0.934,0.859
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=1, f=None","a, sinI",85,20,47247,6,0.999,0.81,0.934,0.867
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=1, f=None","a, e",82,22,47245,9,0.999,0.788,0.901,0.841
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=1, f=None","sinI, n",86,21,47246,5,0.999,0.804,0.945,0.869
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=1, f=None","a, e, n",75,18,47249,16,0.999,0.806,0.824,0.815
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=1, f=None","a, e, sinI, n",75,18,47249,16,0.999,0.806,0.824,0.815
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=1, f=None","a, e, sinI",82,20,47247,9,0.999,0.804,0.901,0.85
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=1, f=None","a, n, sinI",85,19,47248,6,0.999,0.817,0.934,0.872
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=1, f=None",a,83,16,47251,8,0.999,0.838,0.912,0.874
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=1, f=None",n,85,17,47250,6,1.0,0.833,0.934,0.881
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=1, f=None","a, n",83,16,47251,8,0.999,0.838,0.912,0.874
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=1, f=None","e, n",84,13,47254,7,1.0,0.866,0.923,0.894
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=1, f=None","a, sinI",78,15,47252,13,0.999,0.839,0.857,0.848
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=1, f=None","a, e",83,16,47251,8,0.999,0.838,0.912,0.874
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=1, f=None","sinI, n",77,16,47251,14,0.999,0.828,0.846,0.837
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=1, f=None","a, e, n",84,15,47252,7,1.0,0.848,0.923,0.884
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=1, f=None","a, e, sinI, n",80,16,47251,11,0.999,0.833,0.879,0.856
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=1, f=None","a, e, sinI",78,15,47252,13,0.999,0.839,0.857,0.848
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=1, f=None","a, n, sinI",80,16,47251,11,0.999,0.833,0.879,0.856
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=1, f=None",a,80,15,47252,11,0.999,0.842,0.879,0.86
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=1, f=None",n,85,17,47250,6,1.0,0.833,0.934,0.881
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=1, f=None","a, n",80,14,47253,11,0.999,0.851,0.879,0.865
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=1, f=None","e, n",85,22,47245,6,0.999,0.794,0.934,0.859
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=1, f=None","a, sinI",78,16,47251,13,0.999,0.83,0.857,0.843
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=1, f=None","a, e",80,15,47252,11,0.999,0.842,0.879,0.86
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=1, f=None","sinI, n",78,11,47256,13,0.999,0.876,0.857,0.867
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=1, f=None","a, e, n",80,15,47252,11,0.999,0.842,0.879,0.86
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=1, f=None","a, e, sinI, n",78,15,47252,13,0.999,0.839,0.857,0.848
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=1, f=None","a, e, sinI",79,16,47251,12,0.999,0.832,0.868,0.849
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=1, f=None","a, n, sinI",78,16,47251,13,0.999,0.83,0.857,0.843
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=1, f=None",a,80,15,47252,11,0.999,0.842,0.879,0.86
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=1, f=None",n,85,17,47250,6,1.0,0.833,0.934,0.881
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=1, f=None","a, n",80,15,47252,11,0.999,0.842,0.879,0.86
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=1, f=None","e, n",86,22,47245,5,0.999,0.796,0.945,0.864
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=1, f=None","a, sinI",78,16,47251,13,0.999,0.83,0.857,0.843
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=1, f=None","a, e",80,15,47252,11,0.999,0.842,0.879,0.86
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=1, f=None","sinI, n",78,11,47256,13,0.999,0.876,0.857,0.867
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=1, f=None","a, e, n",80,14,47253,11,0.999,0.851,0.879,0.865
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=1, f=None","a, e, sinI, n",79,16,47251,12,0.999,0.832,0.868,0.849
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=1, f=None","a, e, sinI",79,16,47251,12,0.999,0.832,0.868,0.849
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=1, f=None","a, n, sinI",78,15,47252,13,0.999,0.839,0.857,0.848
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=5, f=None",a,89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=5, f=None",n,89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=5, f=None","a, n",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=5, f=None","e, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=5, f=None","a, sinI",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=5, f=None","a, e",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=5, f=None","sinI, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=5, f=None","a, e, n",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=5, f=None","a, e, sinI, n",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=5, f=None","a, e, sinI",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=5, f=None","a, n, sinI",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=5, f=None",a,89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=5, f=None",n,89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=5, f=None","a, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=5, f=None","e, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=5, f=None","a, sinI",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=5, f=None","a, e",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=5, f=None","sinI, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=5, f=None","a, e, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=5, f=None","a, e, sinI, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=5, f=None","a, e, sinI",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=5, f=None","a, n, sinI",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=5, f=None",a,89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=5, f=None",n,89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=5, f=None","a, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=5, f=None","e, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=5, f=None","a, sinI",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=5, f=None","a, e",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=5, f=None","sinI, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=5, f=None","a, e, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=5, f=None","a, e, sinI, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=5, f=None","a, e, sinI",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=5, f=None","a, n, sinI",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=5, f=None",a,84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=5, f=None",n,87,12,47255,4,1.0,0.879,0.956,0.916
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=5, f=None","a, n",84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=5, f=None","e, n",87,12,47255,4,1.0,0.879,0.956,0.916
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=5, f=None","a, sinI",84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=5, f=None","a, e",84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=5, f=None","sinI, n",87,12,47255,4,1.0,0.879,0.956,0.916
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=5, f=None","a, e, n",84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=5, f=None","a, e, sinI, n",84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=5, f=None","a, e, sinI",84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=5, f=None","a, n, sinI",84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=5, f=None",a,80,8,47259,11,1.0,0.909,0.879,0.894
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=5, f=None",n,85,11,47256,6,1.0,0.885,0.934,0.909
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=5, f=None","a, n",80,8,47259,11,1.0,0.909,0.879,0.894
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=5, f=None","e, n",86,13,47254,5,1.0,0.869,0.945,0.905
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=5, f=None","a, sinI",83,9,47258,8,1.0,0.902,0.912,0.907
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=5, f=None","a, e",82,10,47257,9,1.0,0.891,0.901,0.896
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=5, f=None","sinI, n",86,12,47255,5,1.0,0.878,0.945,0.91
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=5, f=None","a, e, n",82,10,47257,9,1.0,0.891,0.901,0.896
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=5, f=None","a, e, sinI, n",83,9,47258,8,1.0,0.902,0.912,0.907
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=5, f=None","a, e, sinI",83,9,47258,8,1.0,0.902,0.912,0.907
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=5, f=None","a, n, sinI",83,9,47258,8,1.0,0.902,0.912,0.907
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=5, f=None",a,80,8,47259,11,1.0,0.909,0.879,0.894
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=5, f=None",n,85,11,47256,6,1.0,0.885,0.934,0.909
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=5, f=None","a, n",80,8,47259,11,1.0,0.909,0.879,0.894
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=5, f=None","e, n",86,13,47254,5,1.0,0.869,0.945,0.905
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=5, f=None","a, sinI",83,9,47258,8,1.0,0.902,0.912,0.907
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=5, f=None","a, e",82,10,47257,9,1.0,0.891,0.901,0.896
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=5, f=None","sinI, n",86,12,47255,5,1.0,0.878,0.945,0.91
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=5, f=None","a, e, n",82,10,47257,9,1.0,0.891,0.901,0.896
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=5, f=None","a, e, sinI, n",83,9,47258,8,1.0,0.902,0.912,0.907
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=5, f=None","a, e, sinI",83,9,47258,8,1.0,0.902,0.912,0.907
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=0, s=2, l=5, f=None","a, n, sinI",83,9,47258,8,1.0,0.902,0.912,0.907
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=9, f=None",a,89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=9, f=None",n,89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=9, f=None","a, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=9, f=None","e, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=9, f=None","a, sinI",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=9, f=None","a, e",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=9, f=None","sinI, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=9, f=None","a, e, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=9, f=None","a, e, sinI, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=9, f=None","a, e, sinI",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=1, s=2, l=9, f=None","a, n, sinI",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=9, f=None",a,89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=9, f=None",n,89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=9, f=None","a, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=9, f=None","e, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=9, f=None","a, sinI",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=9, f=None","a, e",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=9, f=None","sinI, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=9, f=None","a, e, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=9, f=None","a, e, sinI, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=9, f=None","a, e, sinI",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=1, s=2, l=9, f=None","a, n, sinI",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=9, f=None",a,89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=9, f=None",n,89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=9, f=None","a, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=9, f=None","e, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=9, f=None","a, sinI",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=9, f=None","a, e",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=9, f=None","sinI, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=9, f=None","a, e, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=9, f=None","a, e, sinI, n",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=9, f=None","a, e, sinI",89,34,47233,2,0.999,0.724,0.978,0.832
16330,50,16280,47358,91,47267,"DT, d=5, p=3, w=1, s=2, l=9, f=None","a, n, sinI",89,33,47234,2,0.999,0.73,0.978,0.836
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=9, f=None",a,84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=9, f=None",n,87,12,47255,4,1.0,0.879,0.956,0.916
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=9, f=None","a, n",84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=9, f=None","e, n",87,12,47255,4,1.0,0.879,0.956,0.916
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=9, f=None","a, sinI",84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=9, f=None","a, e",84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=9, f=None","sinI, n",87,12,47255,4,1.0,0.879,0.956,0.916
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=9, f=None","a, e, n",84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=9, f=None","a, e, sinI, n",84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=9, f=None","a, e, sinI",84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"DT, d=5, p=1, w=0, s=2, l=9, f=None","a, n, sinI",84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=9, f=None",a,80,8,47259,11,1.0,0.909,0.879,0.894
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=9, f=None",n,85,11,47256,6,1.0,0.885,0.934,0.909
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=9, f=None","a, n",80,8,47259,11,1.0,0.909,0.879,0.894
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=9, f=None","e, n",85,11,47256,6,1.0,0.885,0.934,0.909
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=9, f=None","a, sinI",80,8,47259,11,1.0,0.909,0.879,0.894
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=9, f=None","a, e",80,8,47259,11,1.0,0.909,0.879,0.894
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=9, f=None","sinI, n",85,11,47256,6,1.0,0.885,0.934,0.909
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=9, f=None","a, e, n",80,8,47259,11,1.0,0.909,0.879,0.894
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=9, f=None","a, e, sinI, n",80,8,47259,11,1.0,0.909,0.879,0.894
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=9, f=None","a, e, sinI",80,8,47259,11,1.0,0.909,0.879,0.894
16330,50,16280,47358,91,47267,"DT, d=5, p=2, w=0, s=2, l=9, f=None","a, n, sinI",80,8,47259,11,1.0,0.909,0.879,0.894
