Train Set,Train R,Train NR,Test Set,Test R,Test NR,Meth. & Params,Features,TP,FP,TN,FN,Acc.,Prec.,Rec.,F1
5808,15,5793,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
5808,15,5793,47358,91,47267,NB,"a, n",89,28,47239,2,0.999,0.761,0.978,0.856
5808,15,5793,47358,91,47267,NB,"e, n",88,21,47246,3,0.999,0.807,0.967,0.88
5808,15,5793,47358,91,47267,NB,"a, e, n",89,28,47239,2,0.999,0.761,0.978,0.856
6526,16,6510,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
6526,16,6510,47358,91,47267,NB,"a, n",89,28,47239,2,0.999,0.761,0.978,0.856
6526,16,6510,47358,91,47267,NB,"e, n",88,21,47246,3,0.999,0.807,0.967,0.88
6526,16,6510,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
6703,17,6686,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
6703,17,6686,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
6703,17,6686,47358,91,47267,NB,"e, n",89,22,47245,2,0.999,0.802,0.978,0.881
6703,17,6686,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
7359,18,7341,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
7359,18,7341,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
7359,18,7341,47358,91,47267,NB,"e, n",89,22,47245,2,0.999,0.802,0.978,0.881
7359,18,7341,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
7561,19,7542,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
7561,19,7542,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
7561,19,7542,47358,91,47267,NB,"e, n",88,22,47245,3,0.999,0.8,0.967,0.876
7561,19,7542,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
7680,20,7660,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
7680,20,7660,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
7680,20,7660,47358,91,47267,NB,"e, n",88,22,47245,3,0.999,0.8,0.967,0.876
7680,20,7660,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
8270,21,8249,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
8270,21,8249,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
8270,21,8249,47358,91,47267,NB,"e, n",87,20,47247,4,0.999,0.813,0.956,0.879
8270,21,8249,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
9240,22,9218,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
9240,22,9218,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
9240,22,9218,47358,91,47267,NB,"e, n",87,20,47247,4,0.999,0.813,0.956,0.879
9240,22,9218,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
9454,23,9431,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
9454,23,9431,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
9454,23,9431,47358,91,47267,NB,"e, n",87,19,47248,4,1.0,0.821,0.956,0.883
9454,23,9431,47358,91,47267,NB,"a, e, n",89,26,47241,2,0.999,0.774,0.978,0.864
9533,24,9509,47358,91,47267,NB,n,88,21,47246,3,0.999,0.807,0.967,0.88
9533,24,9509,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
9533,24,9509,47358,91,47267,NB,"e, n",87,21,47246,4,0.999,0.806,0.956,0.874
9533,24,9509,47358,91,47267,NB,"a, e, n",89,26,47241,2,0.999,0.774,0.978,0.864
9652,25,9627,47358,91,47267,NB,n,88,21,47246,3,0.999,0.807,0.967,0.88
9652,25,9627,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
9652,25,9627,47358,91,47267,NB,"e, n",87,20,47247,4,0.999,0.813,0.956,0.879
9652,25,9627,47358,91,47267,NB,"a, e, n",89,26,47241,2,0.999,0.774,0.978,0.864
9800,26,9774,47358,91,47267,NB,n,88,21,47246,3,0.999,0.807,0.967,0.88
9800,26,9774,47358,91,47267,NB,"a, n",89,26,47241,2,0.999,0.774,0.978,0.864
9800,26,9774,47358,91,47267,NB,"e, n",87,19,47248,4,1.0,0.821,0.956,0.883
9800,26,9774,47358,91,47267,NB,"a, e, n",89,26,47241,2,0.999,0.774,0.978,0.864
10119,27,10092,47358,91,47267,NB,n,88,21,47246,3,0.999,0.807,0.967,0.88
10119,27,10092,47358,91,47267,NB,"a, n",89,26,47241,2,0.999,0.774,0.978,0.864
10119,27,10092,47358,91,47267,NB,"e, n",87,18,47249,4,1.0,0.829,0.956,0.888
10119,27,10092,47358,91,47267,NB,"a, e, n",89,26,47241,2,0.999,0.774,0.978,0.864
10421,28,10393,47358,91,47267,NB,n,89,24,47243,2,0.999,0.788,0.978,0.873
10421,28,10393,47358,91,47267,NB,"a, n",89,30,47237,2,0.999,0.748,0.978,0.848
10421,28,10393,47358,91,47267,NB,"e, n",86,23,47244,5,0.999,0.789,0.945,0.86
10421,28,10393,47358,91,47267,NB,"a, e, n",89,30,47237,2,0.999,0.748,0.978,0.848
10658,29,10629,47358,91,47267,NB,n,89,24,47243,2,0.999,0.788,0.978,0.873
10658,29,10629,47358,91,47267,NB,"a, n",89,30,47237,2,0.999,0.748,0.978,0.848
10658,29,10629,47358,91,47267,NB,"e, n",86,23,47244,5,0.999,0.789,0.945,0.86
10658,29,10629,47358,91,47267,NB,"a, e, n",89,30,47237,2,0.999,0.748,0.978,0.848
11461,30,11431,47358,91,47267,NB,n,89,24,47243,2,0.999,0.788,0.978,0.873
11461,30,11431,47358,91,47267,NB,"a, n",89,30,47237,2,0.999,0.748,0.978,0.848
11461,30,11431,47358,91,47267,NB,"e, n",86,23,47244,5,0.999,0.789,0.945,0.86
11461,30,11431,47358,91,47267,NB,"a, e, n",89,29,47238,2,0.999,0.754,0.978,0.852
11523,31,11492,47358,91,47267,NB,n,89,24,47243,2,0.999,0.788,0.978,0.873
11523,31,11492,47358,91,47267,NB,"a, n",89,30,47237,2,0.999,0.748,0.978,0.848
11523,31,11492,47358,91,47267,NB,"e, n",88,23,47244,3,0.999,0.793,0.967,0.871
11523,31,11492,47358,91,47267,NB,"a, e, n",89,29,47238,2,0.999,0.754,0.978,0.852
11655,32,11623,47358,91,47267,NB,n,89,24,47243,2,0.999,0.788,0.978,0.873
11655,32,11623,47358,91,47267,NB,"a, n",89,30,47237,2,0.999,0.748,0.978,0.848
11655,32,11623,47358,91,47267,NB,"e, n",87,21,47246,4,0.999,0.806,0.956,0.874
11655,32,11623,47358,91,47267,NB,"a, e, n",89,29,47238,2,0.999,0.754,0.978,0.852
11860,33,11827,47358,91,47267,NB,n,89,24,47243,2,0.999,0.788,0.978,0.873
11860,33,11827,47358,91,47267,NB,"a, n",89,29,47238,2,0.999,0.754,0.978,0.852
11860,33,11827,47358,91,47267,NB,"e, n",87,21,47246,4,0.999,0.806,0.956,0.874
11860,33,11827,47358,91,47267,NB,"a, e, n",89,29,47238,2,0.999,0.754,0.978,0.852
12016,34,11982,47358,91,47267,NB,n,89,24,47243,2,0.999,0.788,0.978,0.873
12016,34,11982,47358,91,47267,NB,"a, n",89,29,47238,2,0.999,0.754,0.978,0.852
12016,34,11982,47358,91,47267,NB,"e, n",86,21,47246,5,0.999,0.804,0.945,0.869
12016,34,11982,47358,91,47267,NB,"a, e, n",89,29,47238,2,0.999,0.754,0.978,0.852
12068,35,12033,47358,91,47267,NB,n,89,24,47243,2,0.999,0.788,0.978,0.873
12068,35,12033,47358,91,47267,NB,"a, n",89,29,47238,2,0.999,0.754,0.978,0.852
12068,35,12033,47358,91,47267,NB,"e, n",86,21,47246,5,0.999,0.804,0.945,0.869
12068,35,12033,47358,91,47267,NB,"a, e, n",89,29,47238,2,0.999,0.754,0.978,0.852
12307,36,12271,47358,91,47267,NB,n,89,24,47243,2,0.999,0.788,0.978,0.873
12307,36,12271,47358,91,47267,NB,"a, n",89,28,47239,2,0.999,0.761,0.978,0.856
12307,36,12271,47358,91,47267,NB,"e, n",86,21,47246,5,0.999,0.804,0.945,0.869
12307,36,12271,47358,91,47267,NB,"a, e, n",89,28,47239,2,0.999,0.761,0.978,0.856
12323,37,12286,47358,91,47267,NB,n,89,24,47243,2,0.999,0.788,0.978,0.873
12323,37,12286,47358,91,47267,NB,"a, n",89,28,47239,2,0.999,0.761,0.978,0.856
12323,37,12286,47358,91,47267,NB,"e, n",86,21,47246,5,0.999,0.804,0.945,0.869
12323,37,12286,47358,91,47267,NB,"a, e, n",89,28,47239,2,0.999,0.761,0.978,0.856
12345,38,12307,47358,91,47267,NB,n,89,24,47243,2,0.999,0.788,0.978,0.873
12345,38,12307,47358,91,47267,NB,"a, n",89,28,47239,2,0.999,0.761,0.978,0.856
12345,38,12307,47358,91,47267,NB,"e, n",88,21,47246,3,0.999,0.807,0.967,0.88
12345,38,12307,47358,91,47267,NB,"a, e, n",89,28,47239,2,0.999,0.761,0.978,0.856
12472,39,12433,47358,91,47267,NB,n,89,24,47243,2,0.999,0.788,0.978,0.873
12472,39,12433,47358,91,47267,NB,"a, n",89,28,47239,2,0.999,0.761,0.978,0.856
12472,39,12433,47358,91,47267,NB,"e, n",88,21,47246,3,0.999,0.807,0.967,0.88
12472,39,12433,47358,91,47267,NB,"a, e, n",89,28,47239,2,0.999,0.761,0.978,0.856
12922,40,12882,47358,91,47267,NB,n,89,24,47243,2,0.999,0.788,0.978,0.873
12922,40,12882,47358,91,47267,NB,"a, n",89,28,47239,2,0.999,0.761,0.978,0.856
12922,40,12882,47358,91,47267,NB,"e, n",88,21,47246,3,0.999,0.807,0.967,0.88
12922,40,12882,47358,91,47267,NB,"a, e, n",89,28,47239,2,0.999,0.761,0.978,0.856
12992,41,12951,47358,91,47267,NB,n,89,23,47244,2,0.999,0.795,0.978,0.877
12992,41,12951,47358,91,47267,NB,"a, n",89,28,47239,2,0.999,0.761,0.978,0.856
12992,41,12951,47358,91,47267,NB,"e, n",88,21,47246,3,0.999,0.807,0.967,0.88
12992,41,12951,47358,91,47267,NB,"a, e, n",89,28,47239,2,0.999,0.761,0.978,0.856
13510,42,13468,47358,91,47267,NB,n,89,23,47244,2,0.999,0.795,0.978,0.877
13510,42,13468,47358,91,47267,NB,"a, n",89,28,47239,2,0.999,0.761,0.978,0.856
13510,42,13468,47358,91,47267,NB,"e, n",88,21,47246,3,0.999,0.807,0.967,0.88
13510,42,13468,47358,91,47267,NB,"a, e, n",89,28,47239,2,0.999,0.761,0.978,0.856
14064,43,14021,47358,91,47267,NB,n,89,23,47244,2,0.999,0.795,0.978,0.877
14064,43,14021,47358,91,47267,NB,"a, n",89,28,47239,2,0.999,0.761,0.978,0.856
14064,43,14021,47358,91,47267,NB,"e, n",88,21,47246,3,0.999,0.807,0.967,0.88
14064,43,14021,47358,91,47267,NB,"a, e, n",89,28,47239,2,0.999,0.761,0.978,0.856
14959,44,14915,47358,91,47267,NB,n,89,23,47244,2,0.999,0.795,0.978,0.877
14959,44,14915,47358,91,47267,NB,"a, n",89,28,47239,2,0.999,0.761,0.978,0.856
14959,44,14915,47358,91,47267,NB,"e, n",88,21,47246,3,0.999,0.807,0.967,0.88
