Train Set,Train R,Train NR,Test Set,Test R,Test NR,Meth. & Params,Features,TP,FP,TN,FN,Acc.,Prec.,Rec.,F1
15336,55,15281,47358,99,47259,"DT, d=None, s=17, f=sqrt","a, n, sinI",97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=17, f=sqrt","a, sinI",95,11,47248,4,1.0,0.896,0.96,0.927
15336,55,15281,47358,99,47259,"DT, d=None, s=17, f=log2",n,97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=17, f=log2","a, n, sinI",97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=17, f=log2","a, sinI",95,11,47248,4,1.0,0.896,0.96,0.927
15336,55,15281,47358,99,47259,"DT, d=None, s=17, f=None",n,97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=17, f=None","a, n, sinI",97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=17, f=None","a, sinI",95,11,47248,4,1.0,0.896,0.96,0.927
15336,55,15281,47358,99,47259,"DT, d=None, s=18, f=sqrt",n,97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=18, f=sqrt","a, n, sinI",97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=18, f=sqrt","a, sinI",95,11,47248,4,1.0,0.896,0.96,0.927
15336,55,15281,47358,99,47259,"DT, d=None, s=18, f=log2",n,97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=18, f=log2","a, n, sinI",97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=18, f=log2","a, sinI",95,11,47248,4,1.0,0.896,0.96,0.927
15336,55,15281,47358,99,47259,"DT, d=None, s=18, f=None",n,97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=18, f=None","a, n, sinI",97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=18, f=None","a, sinI",95,11,47248,4,1.0,0.896,0.96,0.927
15336,55,15281,47358,99,47259,"DT, d=None, s=19, f=sqrt",n,97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=19, f=sqrt","a, n, sinI",97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=19, f=sqrt","a, sinI",95,11,47248,4,1.0,0.896,0.96,0.927
15336,55,15281,47358,99,47259,"DT, d=None, s=19, f=log2",n,97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=19, f=log2","a, n, sinI",97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=19, f=log2","a, sinI",95,11,47248,4,1.0,0.896,0.96,0.927
15336,55,15281,47358,99,47259,"DT, d=None, s=19, f=None",n,97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=19, f=None","a, n, sinI",97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=19, f=None","a, sinI",95,11,47248,4,1.0,0.896,0.96,0.927
15336,55,15281,47358,99,47259,"DT, d=None, s=20, f=sqrt",n,97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=20, f=sqrt","a, n, sinI",97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=20, f=sqrt","a, sinI",95,11,47248,4,1.0,0.896,0.96,0.927
15336,55,15281,47358,99,47259,"DT, d=None, s=20, f=log2",n,97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=20, f=log2","a, n, sinI",97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=20, f=log2","a, sinI",95,11,47248,4,1.0,0.896,0.96,0.927
15336,55,15281,47358,99,47259,"DT, d=None, s=20, f=None",n,97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=20, f=None","a, n, sinI",97,18,47241,2,1.0,0.843,0.98,0.907
15336,55,15281,47358,99,47259,"DT, d=None, s=20, f=None","a, sinI",95,11,47248,4,1.0,0.896,0.96,0.927
15336,55,15281,47358,99,47259,"DT, d=1, s=2, f=sqrt",n,0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=2, f=sqrt","a, n, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=2, f=sqrt","a, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=2, f=log2",n,0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=2, f=log2","a, n, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=2, f=log2","a, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=2, f=None",n,0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=2, f=None","a, n, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=2, f=None","a, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=3, f=sqrt",n,0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=3, f=sqrt","a, n, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=3, f=sqrt","a, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=3, f=log2",n,0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=3, f=log2","a, n, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=3, f=log2","a, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=3, f=None",n,0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=3, f=None","a, n, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=3, f=None","a, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=4, f=sqrt",n,0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=4, f=sqrt","a, n, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=4, f=sqrt","a, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=4, f=log2",n,0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=4, f=log2","a, n, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=4, f=log2","a, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=4, f=None",n,0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=4, f=None","a, n, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=4, f=None","a, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=5, f=sqrt",n,0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=5, f=sqrt","a, n, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=5, f=sqrt","a, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=5, f=log2",n,0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=5, f=log2","a, n, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
